title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
2857,Villain to Kill,ACTION,"Fupin,Eunji",TUESDAY,56,950689,9.78,37206284,3405956,HIATUS,False,"There are two kinds of people with special abilities: villains, who are driven by their evil desires, and psykers, who pursue justice and work against villains. Cassian Lee is a very powerful psyker with a good heart. But one day, when he visits his friend in Greece, things take a wrong turn. Following an unexpected chain of events, Cassian ends up in the body of a Korean high school boy... who has just become a villain! Will his sense of justice win in the end or will he end up becoming a cold-blooded villain?
"
2856,Love Falls Like Rain,ROMANCE,Yeri,WEDNESDAY,44,167346,9.56,3302805,503248,ONGOING,False,"When Sarang discovers a mysterious yellow umbrella left by her doorstep, she doesn’t think much of it. But one rainy evening she opens her umbrella and is magically transported to Albia where she runs into two men, one of whom could potentially be her soulmate. Will Sarang be able to find her true love in a foreign land on the other side of the globe?"
2855,How to Survive a Romance Fantasy,FANTASY,sing-nanda,MONDAY,51,397700,9.37,8100591,1200468,ONGOING,False,"What would you do if you were reincarnated as one of the main protagonists in the romantic fantasy (“rom-fan”) novel you’ve been reading? Do everything in your power to keep the story on track and save the day to be crowned as empress? Make amends for all the treacherous things your villainous character did to change her fate of demise? Hone your magical powers and valiantly fight for the empire as a dashing imperial crown prince should? Umm, nah. When Yeonghui, Ji-eun, and Cheolsu find themselves in this predicament, they have other plans. Will their choices alter the course of this rom-fan world for good or for worse?"
2854,Grasp,THRILLER,Jeonghoon Hwang,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,98715,9.52,2126515,269415,COMPLETED,True,"Sojin Yeon, a temporary employee who posts her daily work life on her vlog, gets caught in the midst of a messy crime scene after the murder of her assistant manager. Her viewer ratings are escalating along with the shadows of her past latching onto her from moving forward. Can she break free from the mysterious crimes that are continuously occurring around her?"
2851,Neolithic Girl,FANTASY,"JAEAH,GARAM HAN",TUESDAY,56,265263,9.35,5269476,705149,ONGOING,False,"What would you do if you could live forever? Suki Kang has lived for over 10,000 years, yet always seems to make the same mistake -- she wants to save others from certain death. This time, she chooses to help veterinarian Jaeshin Lee with his terminal cancer prognosis. But the great clans of Baekje are dead set on finding out the secret to her immortality and healing powers. Will she be able to save her beloved doctor, or will the clans get to her first?"
2850,Hanlim Gym,SPORTS,"Hyeseong,Sukjae Lee",SUNDAY,56,190729,9.47,7025092,626506,ONGOING,False,"Tired of being picked on, Yeongha, the new transfer student, decides to fight back… and discovers he can pack a punch. He soon becomes the top of the food chain, savoring his new title as the toughest guy at school. But he meets his match when Suho Kang, the Champion of the PVP games, single-handedly takes down him and his crew. To earn back his honor, Yeongha decides to join the PVP games. Will he finally get the satisfaction of beating Suho up? Or will he gain something more?
"
2849,Return of the Blossoming Blade,ACTION,"LICO,Biga",FRIDAY,56,379064,9.87,13258305,1573456,ONGOING,False,"When Cheongmyeong of the Mount Hua Sect awakens a hundred years in the future, his last memories are of a bloody battle against the Leader of the Demonic Cult, the evil Cheonma. The battle almost saw the end of the Ten Great Sects of ancient China, when Cheongmyeong ended the hard-fought struggle by striking down Cheonma. Soon after, he succumbed to his wounds, filled with regret at their pyrrhic victory. All is not lost, however, as he awakens to his second chance at life. Shocked to find his beloved Mount Hua Sect reduced to a mere shadow of itself in the present day, Cheongmyeong embarks on a journey to restore Mount Hua to its former glory. 
"
2833,"Take Me, I'm Yours",DRAMA,"RoseBean,One Punch Rabbit",THURSDAY,56,239375,9.56,5117204,555405,ONGOING,False,"Have you ever had a ghost as a roommate? That’s the situation that confronts Chanyang Jeong when a haunting turns into a homestay. The “ghost” in question is actually Jian Nam, heir to the Baekgyeong Group, who’s currently in a coma after a suspicious accident. Jian needs to remain near Chanyang for three months to find out if he can wake up from the coma, so the two are forced to cohabitate. Can Chanyang uncover the truth behind Jian’s accident, and endure living with her unexpected guest for three months?
"
2832,Eaternal Nocturnal,ROMANCE,instantmiso,THURSDAY,33,984938,9.83,32635984,3350921,ONGOING,False,"The man of her dreams does exist… too bad she can’t fall asleep. When Eve is visited one night by a mysterious apparition, she finds that her chronic insomnia is miraculously cured. Meanwhile Dae, the dream eater, finds himself unexpectedly and unwillingly drawn to Eve. This can either be a dream come true or their worst nightmare."
2831,The Wildlands,FANTASY,littlebobler,SUNDAY,14,72783,9.44,791962,69375,ONGOING,False,"While scavenging the outskirts of the Wildlands, Athemis discovers a unique compass that points deeper in.
Together with her friend Erri, she decides to explore the mysteries behind the curious compass and its destination.
But an object that valuable doesn’t go unnoticed for long.
Its very existence threatens to shatter the already fragile peace of the citizens inside the magic barrier, who are on the brink of a civil war.
As interests surrounds Athemis and Erri, they will not only face danger from the treacherous Wildlands outside the Barrier, but also from the chaos within."
2819,The Eagle and the Snake,ACTION,Angel Tovar,MONDAY,44,130667,9.66,2297448,275569,ONGOING,False,"Abel's crew has pulled off daring heists around the world -- too bad he doesn't get to keep any of the money. Every dollar goes to the lords of crime who hold his brother hostage, and Abel has no choice but to fulfill their every demand. But when a dangerous woman enters his life and old debts are due, how far will he go to save the only family he has left?"
2813,Illuminated,TIPTOON,"Rachel Song,Maria Nguyen,WmW",SATURDAY,4,110048,9.35,899642,135213,COMPLETED,False,A WEBTOON x 88rising memoir series that spotlights the experiences of Asian women in entertainment and how we can help #StopAsianHate together.
2810,All of Us Are Dead,THRILLER,Joo Dong-geun,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",9,426429,9.27,14889553,1124041,COMPLETED,True,"Now a major adaptation on streaming.
Life at Hyosan High School is nothing special… until the students realize they’re in ground zero of a deadly virus that turns its victims into flesh-eating monsters. As the virus tears through their schoolmates in a matter of hours, they realize they have nowhere to run. Trapped in their high school with zombified versions of their friends and teachers, they must find a way to fight -- and escape with their lives."
2807,Straylight Tiger,SF,flying-frappe,FRIDAY,24,167681,9.48,2199222,265791,HIATUS,False,"When humans can shift into animals, manipulate elemental powers, or possess weapons created from otherworldly metals, things undoubtedly escalate quickly. Still, as an extremist cult emerges to dominate the one city that unites the three species, a powerful corporation recruits a secret task force to challenge them."
2806,Blood Reverie,ROMANCE,lifelight,MONDAY,8,318925,9.18,3110946,304201,ONGOING,False,"Cassia works a Dead-End job, lives in a cramped apartment, and can't remember her own last name. Good thing she has a sexy vampire boyfriend who lives in her dreams- if only he were real, then maybe life wouldn't suck so bad."
2772,Tales of Greed,THRILLER,"Juin Kim,Taejun Pak Webtoon Company",SATURDAY,7,197637,9.43,5807643,726853,COMPLETED,True,"Every person has something they desire, whether it’s beauty, wealth, or power. Depending on what you’re willing to risk, you could have anything your heart desires. You could be beautiful with the swipe of an app or become anyone with the press of a button -- but it all comes with a price. How far would you be willing to go to get what you wish for?
"
2767,She's Hopeless,DRAMA,Seokwoo,SATURDAY,54,867553,9.58,32943161,3577877,HIATUS,False,"Though she comes from a rich family, Gabin is a bullied loner at school. That doesn't mean she puts up with bullying from other students, though -- Gabin is infamous for her fierce personality. Worried about Gabin's well-being, her family secretly offers Tae-ung $500,000 to transfer schools and act as her bodyguard. Will Tae-ung be able to protect her from the school bullies, all while keeping his identity hidden from Gabin and the other students?"
2765,Half-Ghost,ROMANCE,Sejung,SUNDAY,61,292365,9.76,10905101,1739493,ONGOING,False,"Can she see them or not? Hayeon has always felt something creepy near her. She knows ghosts exist, but she can’t really see them. She suddenly meets a boy who not only sees them but fights with them? Hu-an Lee isn’t your average student. He’s a half-ghost. He knows there’s something different about Hayeon, but he can’t seem to figure out what. No one can. Human or ghosts!"
2764,Fast Forward,THRILLER,"PORTO,Junki Hong",WEDNESDAY,7,211669,9.63,5431100,876264,COMPLETED,True,"The final goal is to be the master of time. But in order to become the master, you must kill and steal. The universe has given powers to a select number of people. The only problem is, you can get your powers taken away... along with your life. The keepers of time will need to protect their powers or pay the ultimate price."
